"rater1goldrigor" "rater1halftime" "rater1realtime" "rater3halftime" "rater3realtime" "rater2halftime" "rater2realtime" "sniff0mm" "sniff2mm" "sniff3mm" "sniff4mm" "sniff5mm" "sniff6mm" "sniff8mm" "sniff10mm" "sniff12mm" "sniff13mm" "sniff14mm" "sniff15mm" "sniff16mm" "sniff18mm" "xnear10mm" "xnear20mm" "xnear30mm" "xnear40mm" "xnear50mm" "xnear60mm" "xnear70mm"
"11" 17.405492955369 19.9773992540098 20.2552019804527 24.0903626321934 26.2833650496262 22.4442174362424 25.5375029763611 6.9491435193253 17.3768388346932 20.2981855375481 21.6752781249975 23.4822146414773 27.1199678927163 30.5666793977195 14.1928097307641 14.1928097307641 14.1928097307641 14.7500148239516 14.7500148239516 14.7500148239516 15.0445375160651 0.262682401074152 12.8157171433147 33.2492239177798 59.9154676631862 81.487264842306 99.5805102253832 108.153508587712
"12" 27.5259694114323 27.7936721656011 26.6155538460375 29.3058677033043 92.3513217637294 27.8257516828565 28.7947982347554 1.84738039866881 16.5600506395641 19.6906413750328 21.349965086412 25.6642067359978 29.9784483855837 32.8546094853076 26.7372360693564 26.7372360693564 26.7372360693564 29.2815324268044 29.6465836433078 29.6465836433078 30.0558834921147 4.50229833687548 26.5934280143702 48.9389873276096 61.0299261045259 69.3265446614217 83.8179717407998 91.6389175004336
"13" 35.7978028480861 35.1162561413098 37.9601345105859 41.2535011413214 44.513253225475 40.395973004512 39.7009800553806 5.5263244393304 23.9885077082496 27.1271909597963 31.3083654341781 35.3774440781476 42.8542359666534 51.6761778201078 35.8370369828383 36.6553365448487 36.6553365448487 37.0700911173745 37.0700911173745 37.4063786086117 38.8972531530964 6.50155816391812 26.454615977322 49.0195066393344 77.1555600728421 107.230871372484 138.24778764759 168.928416431459
"14" 7.94829829736038 7.77974482962156 8.20112893213319 8.41861722209045 8.94602662820281 8.188442158392 8.41046156202041 0 3.08108704759837 7.88395803356053 8.06519844812514 8.49111342235197 8.67235383691659 9.1526409355128 8.49111342235197 9.00764860386111 9.00764860386111 9.00764860386111 9.00764860386111 9.00764860386111 9.57855590973963 0 0 0.090620207282305 8.97140052094819 10.1494632156182 24.1049751370931 35.0428341560673
"15" 9.37123600039978 10.1672628413062 9.36155267236194 14.0878406527418 16.4250839344685 11.1981286330534 11.4920381921452 2.22732692990491 5.85883822866291 7.58743760687172 9.21919668378031 10.2021257419775 13.4608018807297 17.0777871342926 4.27549930240442 4.8565411102057 4.8565411102057 6.29461958451387 6.47377414191926 7.16618229621579 8.27984576116824 0 0.305046949095672 2.09659252314962 28.4371544768076 36.8477346447312 84.7836837883368 108.233562748183
"16" 84.0514452572557 84.6617829924635 85.879831728352 92.9238985106836 100.247904853842 90.5008020724211 91.6197512136088 22.891898723952 57.3818957759527 63.4678544188568 75.3528622257852 99.3750104119909 106.130424505614 109.060378880841 88.3594252683345 89.4896747305881 93.1412499163305 93.5151016615375 93.5151016615375 93.5151016615375 95.7495179061466 1.71276264664586 23.6482964409987 91.7501736550953 116.989513569882 140.437842798328 173.823673067973 192.081548996685
"17" 37.4214085619364 35.9675818567957 35.3683026880614 42.8927175635115 48.7680973043081 42.6115109829196 42.3876330402503 5.09181275676816 23.0701435896466 26.7968590925895 32.5302675586556 37.0350884962789 44.9936054860801 50.0854182428482 41.3214938732901 47.8739606916513 54.5219843177803 62.671614923117 66.7669066845927 70.0431400937733 80.3223224150774 1.40605017144 28.9400617810952 56.1464500498323 84.1718966708646 119.937444721086 144.413638482173 159.702727725015
"18" 20.6518748460966 21.4036810500804 22.1118480344652 24.7173831031842 24.928644031598 23.3595690004839 23.2236892185781 0.396731809627929 6.91305178276666 12.1697482603367 17.5950557569987 19.1125549288255 23.3774218823257 24.6370453778944 21.1557237484093 22.2764911106082 23.3972584728071 26.9678447594585 27.8902462168434 29.5763564077621 33.7717952945775 1.58692723851172 10.582821021825 27.6720437215481 41.4882289918407 59.6387092823184 76.8965430011334 100.531840559717
"19" 13.274406446765 13.3616707950047 13.4093619878102 16.9608381179368 23.2144820282452 16.6919411854982 17.3819427539069 3.11515276539536 11.9431101135841 12.6229643001688 14.1754671441606 15.6264992140353 18.0922390250812 19.8882717269541 15.5250284399182 19.3098883144865 20.9029794681252 24.5559273363412 26.4534308123312 27.6406388695015 30.6137325511329 2.73971090116204 11.7401685653499 36.9759500882758 55.1087774230038 70.8063061789211 98.7412102933622 111.019173961533
"20" 4.77211557663778 4.62371308733803 4.09980693886984 4.83357504205578 6.28986873192502 4.67842711465728 4.5037916131625 2.32347385711627 4.0698267884327 5.04418679302984 5.04418679302984 5.56884218012061 5.56884218012061 6.04103202850231 5.32150464049211 5.8686452584582 5.8686452584582 6.41578587642429 6.73807418563719 7.13531326443449 7.80987019069405 0 0 0.224852308753188 3.84497447967951 7.83985049852781 36.9207490972734 148.874713625485
"21" 151.494443528571 149.645891749356 153.620345180864 174.385698600354 190.535172225341 161.387185759102 171.567065409674 45.3279896529468 80.6007406308599 119.367778681749 137.083569786001 144.047708358017 147.260986330719 150.926322421254 160.260711665149 182.826964195875 191.416068434695 199.516461194777 212.259613002869 215.228535236203 215.228535236203 4.06852306049361 82.9587735157706 155.37359687777 214.22667670479 244.367957155954 264.160772044842 289.94030254827
"22" 30.1447268041498 32.1268575664066 33.9956971976126 60.415029638205 43.4163016302333 34.5428226251288 37.3241354183857 5.82256407994667 20.9542049694612 24.3177676280126 27.3915194047567 27.8042803576337 28.2433877543114 29.060127512132 31.7299004839326 36.4107853325172 38.3165114340985 43.471632271095 45.6671692544837 47.9768741610085 53.3339844004768 6.34949295595994 28.6298022633878 49.7333037477194 63.4949295595994 79.6277353135391 95.9625304699506 107.792083736449
"23" 28.9279582564272 30.3818321527514 30.9459205555934 36.9762879186649 42.2604079465892 32.3804760778876 35.9521959643914 4.72591301963816 22.3536525245052 25.4846748270364 32.8463546107356 36.8503697268411 41.718983494852 44.0105896304847 29.8832155415841 34.4412453278426 35.8934352965769 41.206939633044 43.2215384336002 45.1521956174666 50.3313933672299 6.23686212005534 27.2474487775231 47.3094951663955 60.4043873700111 75.8496448409422 91.3200847968803 102.962787031761
"24" 27.5066591956666 28.9534644229183 32.3351306210476 35.0693132262895 38.5973914025483 32.5509578056847 36.3859680391193 7.26656494643889 14.0667682619869 27.5153362225604 31.5282153720863 35.5736313795814 38.9032365117557 42.8076594680512 27.1140483076078 30.8015588774424 33.4370443729419 35.204880322598 40.1179458759365 41.1265884729795 45.031011429275 8.2752075434819 25.2269105453983 42.2870697405451 57.6878491792663 76.9930515742831 100.853414084978 120.375528866456
"25" 30.5567048431049 37.3983475349134 40.0706055631529 44.1090172244976 69.4858269524599 41.1315672927239 37.5905958881932 7.41358407358766 32.7663594305892 37.8128834353004 45.8632907761492 50.1047740467756 61.6036394575104 68.2482293970468 57.8788241206997 69.1373788645435 72.9463029347661 82.3544655435491 87.677346815185 93.28860088709 108.344064167812 3.24419400302863 43.4962307072728 107.094448699979 150.830990074142 192.440782046321 215.510606067858 228.811801480275
"26" 27.3050251986388 27.6873915089004 28.2609399822095 29.8586089666147 38.2840830219032 29.8172731851396 30.3308787654552 14.3645395849258 23.9030072373622 27.8300036706513 31.4469740697333 34.5162318083829 39.8176769933232 42.0188618361931 33.2761276715548 35.5806545258271 36.4073906170458 40.3343870503349 41.7088358019861 43.2589659730212 47.702672463322 0.206684022804688 20.2550342348594 46.1628764934271 63.5966738170026 80.3070770607616 87.3033312327003 105.491525239513
"27" 27.820704478237 26.5871892373741 26.7797555935881 35.7378828524226 38.2797437035589 31.0932097582904 30.4516968706779 1.46349477360322 15.1411188607371 21.3032021180138 24.1971805049134 27.7953969783589 33.4403053908284 36.0811982153756 30.040155879224 31.3606022914975 31.3606022914975 32.0538366579412 32.0538366579412 32.0538366579412 33.6713835129763 1.28743525196674 26.816065889256 58.0336198194239 68.4871539165897 90.0544453170582 99.3305813632801 105.569690661273
"28" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0802518626353779 0.160503725270756 0.309542898736458 0.882770488989157
"29" 60.3299017565268 58.8227550518855 59.2170039392429 83.0383058918786 96.1897299839837 72.2087457278641 74.26985216948 23.3684036745493 52.8128418336183 61.4215970580919 71.2779979672718 97.4411279755632 102.182181577447 111.414759644274 77.2292678833209 82.7189088960287 82.7189088960287 83.18053779937 84.8024771894882 84.8024771894882 86.4244165796064 20.4988185997248 85.4637294023826 143.192295233744 170.852600063683 202.542800455223 222.006073136642 237.227350490059
"30" 11.2503243836245 12.9654780788004 11.7889414852311 13.7363713982752 15.0021168931034 13.1413692962883 12.5615154524722 2.55000637555267 4.29208993904904 7.68368257716035 9.78764823355694 10.9911165890158 13.2633994979241 14.1891443867386 10.6039869082388 10.6039869082388 10.6039869082388 10.8564627870064 11.108938665774 11.108938665774 11.108938665774 0.0841586262558636 4.09852509866056 15.7965741482256 25.6431334201616 31.1723551651719 36.3649424051587 51.6229013453467
"31" 34.7982256259362 37.1556594395953 38.7171844142296 42.8646810639409 48.0963456500843 41.9413322081968 42.070778361804 5.93657293252179 25.7285205116447 29.6727512504582 36.377943506441 39.2096989086661 45.8137570431409 48.5747185603103 27.4073469286781 27.4073469286781 27.4073469286781 27.7410895296546 27.7410895296546 27.7410895296546 28.1456260156868 5.1578401969099 35.9026131353533 58.586996589606 85.0537961882594 108.951789100609 116.061517842624 124.051113441759
"32" 148.317173132668 147.256154208952 142.015553622538 164.556768017576 166.665519833681 157.693407003597 160.586920314762 43.4842730943344 129.562670633778 137.614934851482 143.211616588564 149.933773629265 161.802422285601 168.217631516224 145.523956757816 146.342484251356 146.649432061434 148.665056014277 148.665056014277 150.302111001358 150.987627777198 1.50404426938051 44.1697898701745 114.532459533642 182.367925560804 191.852612892203 200.723404603448 208.601731728774
"33" 20.4275991473906 21.8352424886805 21.5785923957009 24.6348304144398 26.2128235094033 23.5947929136393 24.8858756433549 4.18033400063682 9.44777898803441 10.8262805485661 15.6118103562656 18.8619359867876 21.4396218316843 23.0870993064661 17.5618857345788 18.6041674022979 18.9403872951105 19.2766071879231 19.2766071879231 19.2766071879231 19.9826689628296 0.369841882093874 8.69688789408624 20.8344260246216 34.4289170240115 54.8262571879767 74.2485596627853 92.2587385877809
"34" 67.5356650437036 65.23891349498 63.4825291189435 119.445686809546 141.50241620963 89.166817331123 76.8406626370798 28.4466683423938 72.4106856511563 81.5066892322796 101.21469699138 110.603072116182 130.560137116194 145.936714598569 141.237112748322 146.683886321305 148.92540148951 164.009607428206 166.90083713792 170.398467086376 184.87627278633 11.6948617471585 98.9406960960992 223.501802279029 255.738472113557 272.815135979547 275.738851416337 275.738851416337
"35" 8.39237035913409 8.35818058291358 9.26027434070469 9.95021489846261 9.69071989516393 8.83333603962878 8.2529801764365 3.21738215460375 7.6884036773501 8.10043899415222 9.24011114700913 10.441150261943 11.519455452723 12.1594252000965 9.0560102607784 9.0560102607784 9.0560102607784 9.0560102607784 9.0560102607784 9.0560102607784 9.0560102607784 0.902971013417401 7.39033557583368 17.4720507741833 23.8980483745227 32.7261242047297 39.7394912992338 44.1491458599032
"36" 13.3658067142183 14.690126124423 13.1018774763814 17.2289858080771 19.501581856421 17.250007437335 18.2987190474573 6.34131344901815 12.2622083268307 14.8664678095766 16.5831769753329 18.451703958469 20.4720487589849 22.3055408611872 16.8984909037371 16.8984909037371 17.634223403347 17.634223403347 17.634223403347 17.634223403347 17.634223403347 0 9.92654959791055 27.0118931999613 37.2537567262761 45.7438762059008 49.3291123547932 63.0744639744881
"37" 28.1304074761664 29.1975983640881 27.684094046761 34.7477980114573 37.3483377779242 33.3179104194599 34.8188748217384 11.3198957739269 23.5177890040033 28.4617508701782 33.5102362430376 36.614584391566 43.3772552740505 48.498907101589 33.8969732177701 37.1685589769936 39.8861701507896 45.8440100318037 47.8613137108138 49.3246428043962 55.3138397374157 3.62696568195073 28.2631562074777 54.1536288132182 69.9366783225716 84.5386122063905 102.861582928176 119.721224556379
"38" 48.2329441569718 47.8100654258598 48.3694192421396 50.1539921591251 51.6831742093279 50.0991883595515 50.1477840882979 6.54479156484673 44.5211255580253 45.8342196002616 49.0704277515997 51.0348991533704 54.581286999725 56.8869560660138 49.5977332331276 51.2520249398819 52.8029234149641 54.5606083533905 55.5635227006103 56.6698302795023 58.634301681273 0.516966158360721 12.5829562945 24.3697847051244 43.394139332799 54.2194106888725 59.1512678396338 62.3564580214702
"39" 28.3687735271634 28.6685468657382 28.0629328719268 36.8186876694073 42.3328612695497 32.6187131570135 36.5658414446319 4.54215264618847 19.6372399403548 21.7569111752428 31.3408532587004 34.6263436727768 40.5311421128218 44.7250630561358 35.9284274313508 41.2730270450326 43.0444665770461 49.6608689316606 52.3407389929118 56.4740979009433 62.8331116056072 1.16581917918837 14.9891037324219 56.8223296038178 84.4840392191055 110.026077599505 136.673373123811 157.37044868161
"40" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
